chr,numb_exons,decon,gatk,grapes,gc_content,mappability,cnv_length,decon_qual,gatk_qual,grapes_qual,sample_correlation,is_autosomal,genes_encoded,encoded_type,true_positive_encoded
2,1,0,0,1,42.5925925925926,1.0,1943,,,0.925,0.8229585939845555,1,3,1,0
2,1,0,0,1,42.7114142572584,1.0,16566,,,0.925,0.8229585939845555,1,3,1,0
2,2,0,0,1,42.32167196728759,1.0,4401,,,1.0,0.8229585939845555,1,3,1,0
2,3,0,0,1,40.369443909948046,1.0,5196,,,0.988,0.8229585939845555,1,3,1,0
2,2,0,0,1,39.85298817513583,1.0,3128,,,0.975,0.8229585939845555,1,3,1,0
2,1,0,0,1,43.98496240601504,1.0,265,,,0.803,0.8229585939845555,1,3,1,0
3,1,0,0,1,47.43589743589743,1.0,155,,,0.993,0.8229585939845555,1,113,1,0
3,1,0,0,1,46.83954619124797,1.0,616,,,0.859,0.8229585939845555,1,67,1,0
7,1,0,0,1,50.505050505050505,1.0,98,,,0.949,0.8229585939845555,1,137,1,0
14,2,0,0,1,54.10691003911343,1.0,766,,,0.979,0.8229585939845555,1,132,1,0
15,1,0,0,1,41.87779433681073,1.0,670,,,0.998,0.8229585939845555,1,35,1,0
20,1,0,0,1,73.01293900184844,1.0,540,,,1.0,0.8229585939845555,1,43,1,0
5,3,1,1,1,35.53627084081614,0.1603591626807642,86308,28.5,78.75,0.99,0.8343643533448908,1,53,1,1
12,5,1,1,1,41.126310989512085,0.4444279253333332,21929,46.1,286.11,0.998,0.8343643533448908,1,145,0,1
14,27,1,1,1,54.827306870903605,0.5464749665,27157,64.2,1167.25,0.998,0.8343643533448908,1,141,1,1
16,1,1,1,1,56.493506493506494,1.0,307,9.11,18.36,0.416,0.8343643533448908,1,114,1,1
18,1,1,1,0,44.354838709677416,1.0,247,6.74,14.02,,0.8343643533448908,1,120,0,1
1,3,1,0,0,42.60060296238039,0.8,7628,5.3,,,0.8343643533448908,1,93,0,1
3,1,1,0,0,47.07692307692308,1.0,324,3.03,,,0.8343643533448908,1,67,0,1
23,2,1,0,0,39.786041772796736,1.0,1962,3.17,,,0.8343643533448908,0,21,1,1
23,7,1,0,0,38.43187133303245,0.3168113378723404,24372,12.9,,,0.8343643533448908,0,37,1,1
23,16,1,0,0,59.31326056553121,0.4566858098051952,62206,8.46,,,0.8343643533448908,0,68,1,1
1,3,1,1,1,38.43566021867115,0.2755201118181818,7133,27.3,695.48,0.998,0.8982723628344983,1,44,0,1
1,1,1,1,1,39.63414634146341,1.0,327,16.1,56.18,0.832,0.8982723628344983,1,92,1,1
1,1,1,1,1,34.39716312056738,1.0,281,11.7,275.77,0.516,0.8982723628344983,1,23,0,1
9,7,1,1,1,37.92838572441503,0.8,16923,117.0,921.6,1.0,0.8982723628344983,1,65,1,1
1,1,1,1,1,40.78947368421053,1.0,227,8.56,56.39,0.875,0.7950410799156457,1,23,0,1
3,8,1,1,1,38.14563119174816,0.2206119358362069,78430,85.0,392.16,1.0,0.7950410799156457,1,55,1,1
7,1,1,1,1,74.04761904761905,1.0,419,11.8,19.34,0.496,0.7950410799156457,1,104,1,1
10,4,1,1,1,59.57552438873029,1.0,8056,42.1,508.93,0.999,0.7950410799156457,1,29,0,1
2,1,1,0,0,38.613861386138616,0.336111,403,3.57,,,0.7950410799156457,1,3,1,0
6,1,1,0,0,22.727272727272727,1.0,219,3.29,,,0.7950410799156457,1,103,0,0
10,3,1,0,0,50.25453596136275,0.5645833,7660,14.0,,,0.7950410799156457,1,139,0,0
11,1,1,0,0,50.45454545454545,1.0,219,2.68,,,0.7950410799156457,1,99,0,0
1,8,1,1,1,55.62868029095947,0.5347910172413792,8660,90.3,868.95,0.985,0.8908477982292434,1,66,1,1
4,1,1,1,1,42.8,1.0,249,11.2,88.84,0.971,0.8908477982292434,1,58,0,1
19,2,1,1,1,64.60272011453114,0.6666665555555555,2793,20.3,601.34,1.0,0.8908477982292434,1,102,0,1
6,1,1,0,1,52.601156069364166,1.0,345,9.62,,0.75,0.8908477982292434,1,96,1,1
7,2,1,0,0,39.054219323277614,0.7777776666666667,2452,3.02,,,0.8908477982292434,1,62,0,0
1,5,1,1,1,48.96736885584469,1.0,4841,52.2,140.31,0.999,0.7962763164355906,1,109,1,1
3,6,1,1,1,41.41212030907427,0.2920453004347826,46978,58.1,879.22,0.959,0.7962763164355906,1,54,0,1
6,1,1,1,0,23.63636363636364,1.0,219,4.21,101.21,,0.7962763164355906,1,103,0,0
23,1,1,1,1,44.193548387096776,1.0,309,7.9,13.44,1.0,0.7962763164355906,0,21,1,1
1,1,1,0,0,76.95716395864106,1.0,676,3.52,,,0.7962763164355906,1,124,1,0
1,1,1,0,0,27.27272727272727,1.0,219,6.12,,,0.7962763164355906,1,23,0,0
2,1,1,0,0,38.613861386138616,0.336111,403,3.48,,,0.7962763164355906,1,3,0,0
4,1,1,0,0,42.06349206349206,1.0,251,4.32,,,0.7962763164355906,1,58,0,0
6,2,1,0,0,33.19467554076539,1.0,1201,4.33,,,0.7962763164355906,1,103,1,0
6,2,1,0,0,32.30881281864531,0.70833325,6864,3.14,,,0.7962763164355906,1,103,1,0
11,4,1,0,0,53.65256781852579,0.3026190412499999,115233,8.1,,,0.7962763164355906,1,69,0,0
11,3,1,0,0,54.1189549749861,1.0,8994,12.0,,,0.7962763164355906,1,142,0,0
11,1,1,0,0,74.8076923076923,1.0,519,3.16,,,0.7962763164355906,1,20,1,0
12,1,1,0,0,40.16393442622951,1.0,243,7.15,,,0.7962763164355906,1,39,0,1
17,1,1,0,0,71.68831168831169,1.0,384,2.84,,,0.7962763164355906,1,128,1,0
7,1,1,1,1,36.48648648648648,1.0,221,12.6,14.25,0.218,0.8713698424558523,1,104,1,1
10,4,1,1,1,35.157066723201424,0.3453561890494295,136788,59.0,287.94,1.0,0.8713698424558523,1,7,1,1
16,2,1,1,0,54.95304453196002,1.0,3300,20.4,276.42,,0.8713698424558523,1,75,0,1
22,1,1,1,1,60.68376068376068,1.0,467,16.3,482.87,0.684,0.8713698424558523,1,70,0,1
2,2,1,0,0,40.07615421227987,0.1106317716016597,4201,7.91,,,0.8713698424558523,1,3,1,0
4,2,1,0,0,39.22951709169832,0.2532916453521127,22115,3.59,,,0.8713698424558523,1,72,1,0
5,1,1,0,0,34.08695652173913,1.0,574,6.65,,,0.8713698424558523,1,53,0,0
7,8,1,0,0,38.5917809544542,0.1008974692194541,41342,31.3,,,0.8713698424558523,1,25,0,0
10,3,1,0,0,54.153686396677045,0.4201389166666667,7703,9.9,,,0.8713698424558523,1,29,1,0
19,1,1,0,0,37.98219584569733,1.0,336,7.54,,,0.8713698424558523,1,133,0,0
22,1,1,0,0,61.891117478510026,1.0,348,4.06,,,0.8713698424558523,1,70,0,0
3,4,1,1,1,42.210078931390406,0.3778031919743589,8234,44.3,269.83,1.0,0.8922771440315321,1,55,1,1
6,1,0,1,0,37.11340206185567,1.0,96,,138.9,,0.8922771440315321,1,103,0,0
12,1,1,1,1,64.0909090909091,1.0,219,10.5,48.03,0.236,0.8922771440315321,1,88,1,1
19,7,1,1,1,52.385960811811,0.3558903738839589,25670,68.3,3076.53,0.953,0.8922771440315321,1,138,0,1
2,1,1,0,0,38.613861386138616,0.336111,403,5.92,,,0.8922771440315321,1,3,0,0
6,1,1,0,0,32.171581769437,1.0,372,9.96,,,0.8922771440315321,1,103,0,1
22,1,1,0,0,61.891117478510026,1.0,348,2.58,,,0.8922771440315321,1,70,1,0
23,3,1,0,0,33.36729023893314,1.0,21595,3.43,,,0.8922771440315321,0,21,1,0
23,2,1,0,0,34.66666666666667,1.0,1574,3.09,,,0.8922771440315321,0,21,1,0
23,5,1,0,0,42.17159476490548,0.363386125,4125,3.9,,,0.8922771440315321,0,36,1,0
23,20,1,0,0,58.70642478562503,0.3264510688149465,69620,10.4,,,0.8922771440315321,0,68,1,0
10,6,1,1,1,57.9195333532755,1.0,13371,94.0,1159.04,1.0,0.8962047422344767,1,29,0,1
16,1,1,1,1,53.93700787401576,1.0,253,10.0,105.78,0.943,0.8962047422344767,1,114,0,1
19,2,1,1,1,62.410133515919206,0.4151851777777777,2920,48.7,353.7,1.0,0.8962047422344767,1,138,1,1
14,1,1,0,0,58.26446280991735,1.0,241,7.15,,,0.8962047422344767,1,132,1,1
5,1,1,1,1,34.375,1.0,255,11.1,198.96,0.875,0.8585585930273123,1,144,0,1
10,7,1,1,1,56.31550191228332,0.4201389166666667,20132,83.3,1497.74,1.0,0.8585585930273123,1,29,0,1
11,1,1,1,1,40.0,1.0,399,12.1,68.8,0.713,0.8585585930273123,1,20,1,1
14,5,1,1,1,48.539960463146,0.5895604050000001,17704,55.7,328.89,1.0,0.8585585930273123,1,106,1,1
1,1,1,0,0,73.45132743362832,1.0,451,4.39,,,0.8585585930273123,1,60,0,0
2,2,1,0,0,40.07615421227987,0.1106317716016597,4201,7.28,,,0.8585585930273123,1,3,1,0
9,1,1,0,0,31.294964028776977,1.0,277,3.12,,,0.8585585930273123,1,51,1,0
22,1,1,0,0,61.891117478510026,1.0,348,2.75,,,0.8585585930273123,1,70,0,0
23,7,1,0,0,37.203585454327424,0.2531017292592593,33356,9.38,,,0.8585585930273123,0,21,0,0
1,2,1,1,1,47.393459274874814,0.237791435051948,195910,33.7,482.96,0.987,0.893127096089039,1,109,0,1
4,1,1,1,1,41.74311926605505,1.0,435,16.0,48.16,0.667,0.893127096089039,1,58,1,1
6,1,1,1,1,43.103448275862064,1.0,289,8.04,67.54,0.955,0.893127096089039,1,96,0,1
6,10,1,1,1,31.90345643175832,0.4974746666666665,18602,75.5,155.05,0.971,0.893127096089039,1,103,1,1
2,1,1,0,1,47.083333333333336,0.333333,239,9.14,,0.505,0.893127096089039,1,3,1,0
5,1,1,0,0,69.7513812154696,0.7857142857142857,723,2.79,,,0.893127096089039,1,13,0,0
7,1,1,0,0,30.32258064516129,1.0,309,6.12,,,0.893127096089039,1,104,0,0
12,1,1,0,0,47.88732394366197,1.0,354,3.16,,,0.893127096089039,1,88,1,0
2,8,1,1,1,36.411760813463616,0.3276237007000001,45336,39.0,900.88,0.983,0.8364654314589364,1,64,0,1
4,8,1,1,1,39.85734063685066,0.4503672107966101,33225,57.8,209.04,1.0,0.8364654314589364,1,107,1,1
7,1,0,1,0,20.833333333333336,1.0,119,,2.25,,0.8364654314589364,1,104,1,0
2,5,1,0,0,39.99058363363092,0.3720843896444445,55222,16.0,,,0.8364654314589364,1,116,0,0
3,1,1,0,1,47.03947368421053,1.0,303,5.01,,0.976,0.8364654314589364,1,113,0,1
3,5,1,0,0,40.40362194472392,0.2934390114712644,67587,13.3,,,0.8364654314589364,1,54,1,0
7,2,1,0,0,27.135231316725974,1.0,1123,9.49,,,0.8364654314589364,1,126,1,1
15,1,1,0,0,51.24653739612188,1.0,360,3.65,,,0.8364654314589364,1,61,0,0
7,1,0,0,1,31.25,1.0,159,,,0.612,0.8364654314589364,1,126,1,0
1,3,1,1,1,41.43057503506312,1.0,3564,24.0,186.72,1.0,0.8681585673730295,1,92,1,1
2,1,1,1,1,37.07482993197279,1.0,293,6.18,227.8,0.626,0.8681585673730295,1,3,0,1
5,1,1,1,1,38.0,0.7142855714285715,299,4.05,6.53,0.886,0.8681585673730295,1,131,1,1
12,4,1,1,1,37.69441903019214,0.6874998750000001,9836,26.0,592.25,1.0,0.8681585673730295,1,145,0,1
6,2,1,0,0,33.384191068599264,1.0,17040,3.08,,,0.8681585673730295,1,103,0,0
7,1,1,0,0,20.0,1.0,219,4.26,,,0.8681585673730295,1,104,0,0
17,1,1,0,0,54.107648725212464,1.0,705,2.59,,,0.8681585673730295,1,47,0,0
23,18,1,0,0,38.775778033468335,0.2213651403880094,327652,23.7,,,0.8681585673730295,0,21,1,0
23,8,1,0,0,32.82852955544699,0.275240772,55268,6.36,,,0.8681585673730295,0,21,1,0
23,2,1,0,0,37.85166240409208,1.0,1172,3.34,,,0.8681585673730295,0,21,1,0
23,1,1,0,0,32.27272727272727,1.0,219,2.58,,,0.8681585673730295,0,21,1,0
23,3,1,0,0,44.66156010629983,0.2154199454255319,6396,4.18,,,0.8681585673730295,0,36,1,0
23,5,1,0,0,38.118723631826015,0.2978376742857143,16828,6.78,,,0.8681585673730295,0,37,1,0
23,25,1,0,0,39.37707165764539,0.1858702190585945,34046708,44.2,,,0.8681585673730295,0,37,1,0
12,7,1,1,1,42.67120294650103,0.2871597158192092,32037,27.4,298.12,1.0,0.8873042453756257,1,26,1,1
15,5,1,1,1,56.2044811430162,0.8333333333333334,21556,28.7,1979.12,1.0,0.8873042453756257,1,71,0,1
17,1,1,1,1,56.66666666666666,1.0,239,5.65,214.16,0.801,0.8873042453756257,1,117,0,1
6,1,1,0,1,52.0,1.0,324,3.87,,0.848,0.8873042453756257,1,34,1,1
6,2,1,0,0,28.379310344827584,1.0,2899,2.97,,,0.8873042453756257,1,103,1,0
7,1,1,0,0,20.0,1.0,219,2.71,,,0.8873042453756257,1,104,1,0
22,1,1,0,0,76.49484536082474,1.0,969,3.11,,,0.8873042453756257,1,70,0,0
23,3,1,0,0,39.1611999705167,0.4562519285714285,13566,4.68,,,0.8873042453756257,0,21,1,0
23,3,1,0,0,36.33759334714709,0.1327456149315066,71908,4.52,,,0.8873042453756257,0,21,1,0
23,21,1,0,0,35.01347921509672,0.1441749280401735,215516,23.4,,,0.8873042453756257,0,21,1,0
23,1,1,0,0,27.40740740740741,1.0,269,3.21,,,0.8873042453756257,0,37,1,0
2,1,0,0,1,50.47619047619048,0.333333,104,,,0.577,0.8873042453756257,1,3,1,0
18,1,0,0,1,42.77108433734939,1.0,165,,,0.115,0.8873042453756257,1,4,1,0
9,2,1,1,1,32.932545343387,0.5180128049999999,4906,33.3,275.45,0.98,0.8539354408430181,1,51,0,1
9,1,1,1,1,36.971830985915496,1.0,283,14.6,100.12,0.666,0.8539354408430181,1,51,0,1
11,3,1,1,0,54.1189549749861,1.0,8994,44.4,70.67,,0.8539354408430181,1,142,1,1
22,1,1,0,1,57.91666666666667,1.0,239,22.1,,0.764,0.8539354408430181,1,70,1,1
11,2,0,0,1,52.39774330042313,1.0,1417,,,1.0,0.8539354408430181,1,142,1,1
1,1,1,1,1,73.45132743362832,1.0,451,20.3,53.82,0.266,0.8723381561987285,1,60,1,1
4,2,1,1,1,39.22951709169832,0.2532916453521127,22115,24.2,603.15,0.997,0.8723381561987285,1,72,0,1
5,2,1,1,1,34.8124666963907,0.1222701008775799,183913,36.7,240.15,0.978,0.8723381561987285,1,53,1,1
12,1,0,1,0,34.59119496855346,1.0,158,,3.96,,0.8723381561987285,1,145,1,0
17,1,1,1,1,56.66666666666666,1.0,239,16.8,202.33,0.795,0.8723381561987285,1,117,0,1
2,2,1,0,0,40.07615421227987,0.1106317716016597,4201,15.1,,,0.8723381561987285,1,3,0,0
7,8,1,0,0,38.5917809544542,0.1008974692194541,41342,32.3,,,0.8723381561987285,1,25,0,0
10,4,1,0,0,35.157066723201424,0.3453561890494295,136788,13.1,,,0.8723381561987285,1,7,0,0
10,2,1,0,0,53.37344220025785,0.4201389166666667,6980,7.39,,,0.8723381561987285,1,29,1,0
16,2,1,0,0,54.95304453196002,1.0,3300,3.45,,,0.8723381561987285,1,75,1,0
18,1,1,0,0,50.0,1.0,263,2.75,,,0.8723381561987285,1,120,1,0
19,1,1,0,0,37.98219584569733,1.0,336,7.25,,,0.8723381561987285,1,133,0,0
7,1,0,0,1,30.54862842892768,1.0,801,,,0.92,0.8723381561987285,1,126,1,0
4,8,1,1,1,36.97692038699149,0.2700868441150158,34315,91.0,367.81,1.0,0.8704204473782221,1,58,1,1
6,1,1,1,1,41.66666666666667,1.0,251,11.6,95.54,0.969,0.8704204473782221,1,96,0,1
14,7,1,1,1,37.51310221670096,0.3161594265698325,25758,94.1,1267.96,0.99,0.8704204473782221,1,80,0,1
2,1,1,0,0,38.613861386138616,0.336111,403,3.49,,,0.8704204473782221,1,3,1,0
15,1,1,0,0,30.0,1.0,219,6.49,,,0.8704204473782221,1,35,1,1
19,1,1,0,0,46.72131147540984,1.0,487,3.19,,,0.8704204473782221,1,133,0,0
1,1,0,0,1,58.92857142857143,1.0,167,,,0.511,0.8635684459817129,1,124,0,0
1,1,0,0,1,38.095238095238095,1.0,41,,,0.709,0.8635684459817129,1,23,1,0
3,8,0,0,1,45.2615713119387,0.2511847839344261,15922,,,1.0,0.8635684459817129,1,113,1,1
12,7,0,0,1,42.6682127299508,0.2871597158192092,31908,,,0.999,0.8635684459817129,1,26,0,1
1,2,0,1,0,41.48324621602721,0.1550927182499999,84368,,40.32,,0.8553145460395309,1,42,1,1
1,2,0,1,0,44.23434824685476,0.1210199864090909,13432,,27.3,,0.8553145460395309,1,42,1,0
1,4,0,1,0,43.249276560562215,0.1688890762933333,24189,,33.23,,0.8553145460395309,1,42,1,0
3,3,1,1,1,55.92643051771117,1.0,2935,33.4,621.24,1.0,0.8553145460395309,1,129,0,1
10,1,1,1,1,45.0,1.0,279,8.64,10.03,0.65,0.8553145460395309,1,77,1,1
1,8,1,0,1,42.11958130867165,0.1561251563022423,287084,86.1,,1.0,0.8553145460395309,1,42,1,1
3,1,1,0,0,37.72727272727273,1.0,219,10.3,,,0.8553145460395309,1,55,0,0
4,1,1,0,0,49.23664122137404,1.0,261,7.82,,,0.8553145460395309,1,107,1,0
9,6,1,0,0,37.306172839506175,0.0721673452377717,40499,48.2,,,0.8553145460395309,1,51,1,0
10,2,1,0,0,34.77477477477478,1.0,554,6.48,,,0.8553145460395309,1,95,1,0
15,3,1,0,0,33.85288487831556,0.5068166000000001,25598,20.5,,,0.8553145460395309,1,35,0,0
4,4,1,1,1,43.31508991399531,0.3626724288620689,6394,47.0,1646.76,1.0,0.8840603451010337,1,107,0,1
16,1,1,1,1,63.76237623762376,1.0,504,13.5,8.35,0.356,0.8840603451010337,1,30,1,1
17,1,1,1,1,63.92045454545454,1.0,351,11.1,385.81,0.498,0.8840603451010337,1,47,0,1
20,2,1,1,1,49.219441726082295,0.3575535843333334,21458,21.3,179.39,1.0,0.8840603451010337,1,82,1,1
2,5,1,0,0,39.82029814171942,0.8,14690,28.0,,,0.8840603451010337,1,116,1,0
3,8,1,0,0,37.56846561167671,0.2068044905623798,131817,89.6,,,0.8840603451010337,1,55,0,0
5,1,1,0,0,34.8,1.0,249,10.7,,,0.8840603451010337,1,76,0,0
6,1,1,0,0,30.0,1.0,219,5.57,,,0.8840603451010337,1,103,1,0
6,7,1,1,1,40.58522069763597,0.4433836281690141,24195,66.0,569.8,1.0,0.892068792902648,1,96,1,1
14,5,1,1,1,48.539960463146,0.5895604050000001,17704,47.7,1669.69,0.999,0.892068792902648,1,106,0,1
1,1,1,0,0,52.02952029520295,1.0,270,7.65,,,0.892068792902648,1,27,1,0
1,1,1,0,0,43.76996805111821,1.0,312,7.86,,,0.892068792902648,1,93,0,0
2,1,1,0,0,38.613861386138616,0.336111,403,2.94,,,0.892068792902648,1,3,0,0
5,5,1,0,0,34.666241717191184,0.1780517889855509,134917,55.8,,,0.892068792902648,1,53,0,0
6,1,1,0,0,23.63636363636364,1.0,219,4.7,,,0.892068792902648,1,103,1,1
14,8,1,0,0,37.00821880894637,0.3219992915628417,29687,52.9,,,0.892068792902648,1,80,1,0
23,1,1,0,0,25.90909090909091,1.0,219,5.82,,,0.892068792902648,0,21,0,1
2,1,1,1,1,52.17391304347826,1.0,321,15.6,63.93,0.562,0.8973767208656707,1,127,1,1
6,1,1,1,0,40.625,1.0,287,7.31,100.01,,0.8973767208656707,1,59,0,1
10,7,1,1,1,35.7046716759229,0.2295672345073742,459149,114.0,609.08,1.0,0.8973767208656707,1,7,1,1
19,3,1,1,1,56.4131994261119,1.0,3484,25.2,683.1,0.842,0.8973767208656707,1,108,0,1
22,1,1,0,0,61.891117478510026,1.0,348,4.76,,,0.8973767208656707,1,70,0,0
1,1,0,1,0,33.85416666666667,1.0,383,,36.06,,0.7474315022414144,1,44,0,0
1,3,1,1,1,42.5657120439388,0.2377251910185185,5097,13.1,16.3,0.98,0.7474315022414144,1,23,1,1
2,2,0,1,0,28.160418482999127,1.0,1146,,53.07,,0.7474315022414144,1,3,0,0
2,2,0,1,0,32.83261802575107,1.0,1863,,3.79,,0.7474315022414144,1,3,1,0
6,17,1,1,1,33.84908884493393,0.4296210717384616,85440,21.1,41.49,0.94,0.7474315022414144,1,103,0,1
6,2,0,1,0,37.04327843738031,0.1484774494534481,26109,,7.44,,0.7474315022414144,1,103,0,0
12,1,1,1,1,38.362068965517246,1.0,231,7.97,21.82,0.863,0.7474315022414144,1,39,0,1
1,2,1,0,0,41.117969821673526,0.8,2915,4.08,,,0.7474315022414144,1,44,0,0
1,6,1,0,0,46.86743748319441,0.703125,11156,14.4,,,0.7474315022414144,1,109,1,0
2,1,1,0,1,28.31858407079646,1.0,225,4.03,,0.843,0.7474315022414144,1,3,0,0
3,1,1,0,0,30.536912751677853,1.0,297,2.54,,,0.7474315022414144,1,98,0,0
5,3,1,0,0,41.75944333996024,0.4036055081962616,10059,4.09,,,0.7474315022414144,1,144,0,0
7,2,1,0,0,35.06555804285257,0.2451671422823529,6253,3.19,,,0.7474315022414144,1,126,0,0
7,6,1,0,0,44.85239674210476,0.311252391202186,62125,7.63,,,0.7474315022414144,1,62,0,0
14,1,1,0,0,26.461538461538463,1.0,324,3.7,,,0.7474315022414144,1,80,1,1
16,2,1,0,0,45.977438948803766,1.0,8066,4.11,,,0.7474315022414144,1,114,0,0
2,1,0,0,1,38.76739562624255,1.0,502,,,1.0,0.7474315022414144,1,3,1,0
2,1,0,0,1,39.36381709741551,1.0,502,,,1.0,0.7474315022414144,1,3,1,0
15,1,0,0,1,41.87779433681073,1.0,670,,,0.999,0.7474315022414144,1,35,1,0
5,3,1,1,1,35.29229891071684,0.3140270091216218,42045,54.1,1212.52,0.996,0.8962244929658281,1,53,0,1
10,5,1,1,1,39.01599956315186,0.6347222499999999,18312,94.0,198.41,1.0,0.8962244929658281,1,57,1,1
15,1,1,1,1,38.38709677419354,1.0,309,9.14,113.72,0.957,0.8962244929658281,1,35,0,1
1,1,1,0,1,39.76377952755906,1.0,253,13.1,,0.899,0.8962244929658281,1,23,1,1
22,1,1,0,0,61.891117478510026,1.0,348,3.81,,,0.8962244929658281,1,70,1,0
1,1,1,1,1,43.202416918429,1.0,330,23.3,44.83,0.269,0.853470989319381,1,32,1,1
1,1,1,1,1,56.49546827794561,1.0,330,14.2,154.68,0.88,0.853470989319381,1,60,0,1
2,2,1,1,1,42.52542372881357,1.0,5899,31.2,34.73,1.0,0.853470989319381,1,115,1,1
3,6,1,1,1,37.94856636121786,0.2836357809890109,16914,82.0,998.02,1.0,0.853470989319381,1,98,0,1
2,1,1,0,0,47.083333333333336,0.333333,239,3.58,,,0.853470989319381,1,3,1,0
3,1,1,1,1,48.37662337662338,1.0,307,16.6,43.28,0.908,0.859866138715624,1,55,1,1
4,3,1,1,1,38.65918755089116,0.5266974814814814,11052,43.8,536.14,0.996,0.859866138715624,1,107,0,1
6,3,1,1,1,32.50790305584827,0.7222221666666666,20877,47.9,87.34,1.0,0.859866138715624,1,103,1,1
15,1,1,1,1,38.76811594202898,1.0,275,11.6,83.98,0.94,0.859866138715624,1,112,0,1
2,1,1,0,0,75.24271844660194,1.0,411,2.44,,,0.859866138715624,1,64,1,0
1,1,0,1,0,30.87248322147651,1.0,148,,65.09,,0.8140404969861995,1,44,0,0
1,1,1,1,0,27.27272727272727,1.0,219,13.6,20.17,,0.8140404969861995,1,23,0,0
1,1,1,1,1,27.40740740740741,1.0,269,10.4,30.26,0.192,0.8140404969861995,1,23,0,0
1,1,1,1,0,25.454545454545453,1.0,219,8.3,9.27,,0.8140404969861995,1,23,0,0
2,1,0,1,0,29.655172413793103,1.0,144,,3.11,,0.8140404969861995,1,3,0,0
2,2,0,1,0,32.83261802575107,1.0,1863,,3.44,,0.8140404969861995,1,3,1,0
3,1,0,1,0,31.73076923076923,1.0,207,,29.82,,0.8140404969861995,1,98,0,0
5,1,0,1,0,29.35323383084577,1.0,200,,9.57,,0.8140404969861995,1,144,1,0
6,1,0,1,0,35.2112676056338,1.0,212,,45.08,,0.8140404969861995,1,96,0,0
6,1,0,1,0,26.804123711340207,1.0,96,,14.93,,0.8140404969861995,1,103,0,0
6,1,1,1,0,23.63636363636364,1.0,219,11.2,64.9,,0.8140404969861995,1,103,0,0
6,1,0,1,0,30.76923076923077,1.0,129,,46.9,,0.8140404969861995,1,103,0,0
6,3,1,1,0,34.14323472279718,1.0,31402,12.9,5.72,,0.8140404969861995,1,103,0,0
7,1,1,1,0,20.0,1.0,219,8.47,6.5,,0.8140404969861995,1,104,0,0
7,1,1,1,1,25.32894736842105,1.0,303,13.2,12.37,0.138,0.8140404969861995,1,126,0,0
7,1,1,1,1,27.876106194690266,1.0,225,3.77,91.14,0.768,0.8140404969861995,1,105,0,0
9,8,1,1,1,36.93139035301413,0.0758574826285347,45153,53.4,882.68,0.998,0.8140404969861995,1,51,0,1
10,1,0,1,0,32.57142857142858,1.0,174,,4.67,,0.8140404969861995,1,28,0,0
11,4,1,1,1,46.5482060874001,0.2550624163207546,11761,39.7,115.24,1.0,0.8140404969861995,1,99,1,1
1,1,1,0,0,28.63636363636364,1.0,219,2.99,,,0.8140404969861995,1,44,0,0
2,1,1,0,1,37.93103448275862,1.0,231,10.8,,0.935,0.8140404969861995,1,48,1,1
6,1,1,0,0,27.727272727272727,1.0,219,4.31,,,0.8140404969861995,1,103,0,0
6,5,1,0,0,33.080028496794114,0.3752863031388888,8421,11.8,,,0.8140404969861995,1,103,0,0
6,1,1,0,0,23.63636363636364,1.0,219,3.3,,,0.8140404969861995,1,103,0,0
7,1,1,0,0,21.363636363636363,1.0,219,6.89,,,0.8140404969861995,1,62,0,0
22,1,1,0,0,61.891117478510026,1.0,348,5.39,,,0.8140404969861995,1,70,1,0
3,2,0,1,0,45.8287852799002,0.3228958043888888,6412,,5.2,,0.8337679214037422,1,56,1,0
4,2,1,1,1,39.22951709169832,0.2532916453521127,22115,22.2,36.68,1.0,0.8337679214037422,1,72,1,1
11,3,1,1,1,55.27950310559007,1.0,2092,29.5,403.47,0.984,0.8337679214037422,1,123,0,1
1,2,1,0,0,47.69811320754717,1.0,1324,3.35,,,0.8337679214037422,1,109,1,0
1,2,1,0,0,45.59987819732034,0.703125,6567,3.29,,,0.8337679214037422,1,109,1,0
2,1,1,0,0,38.613861386138616,0.336111,403,5.58,,,0.8337679214037422,1,3,1,0
2,1,1,0,0,30.07246376811594,1.0,275,4.65,,,0.8337679214037422,1,3,1,0
3,1,1,0,1,41.891891891891895,1.0,221,10.1,,0.853,0.8337679214037422,1,56,1,1
5,6,1,0,0,40.89610124515208,0.4474808631578948,9797,10.8,,,0.8337679214037422,1,144,1,0
6,4,1,0,0,34.0682101918057,0.4653409091666666,35243,9.25,,,0.8337679214037422,1,103,1,0
14,1,1,0,0,36.8,1.0,249,2.81,,,0.8337679214037422,1,80,0,0
16,8,1,0,0,46.69403248587571,0.3576980015802468,22655,45.8,,,0.8337679214037422,1,114,0,0
23,1,1,0,1,37.63736263736264,1.0,363,8.98,,0.92,0.8337679214037422,0,37,0,1
10,7,1,1,1,37.47541167875007,0.072112269125,17792,55.3,178.31,1.0,0.851231211328488,1,28,1,1
10,5,1,1,1,35.82405194014376,0.1786613703283923,486097,43.9,660.49,0.999,0.851231211328488,1,7,0,1
16,1,1,1,1,53.37837837837838,1.0,295,9.76,40.43,0.404,0.851231211328488,1,114,1,1
2,1,1,0,0,28.63636363636364,1.0,219,2.66,,,0.851231211328488,1,3,0,0
5,1,1,0,0,78.09278350515464,0.8333333333333334,387,2.7,,,0.851231211328488,1,131,0,0
